frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
-2,NC_073249.2,105316237,105316271,-,34,35.294,64.706
-1,NC_073249.2,105316823,105316881,-,58,46.552,53.448
-1,NC_073249.2,105316823,105316881,-,58,46.552,53.448
-3,NC_073249.2,105324995,105325099,-,104,35.577,64.423
-2,NC_073249.2,105349331,105349361,-,30,43.333,56.667
2,NC_073249.2,105420727,105420872,+,145,42.759,57.241
1,NC_073249.2,105645252,105645331,+,79,49.367,50.633
1,NC_073249.2,105647430,105647483,+,53,45.283,54.717
3,NC_073249.2,105649481,105649505,+,24,50.0,50.0
1,NC_073249.2,105650574,105650602,+,28,39.286,60.714
3,NC_073249.2,105658430,105658536,+,106,49.057,50.943
3,NC_073249.2,105662477,105662568,+,91,63.736,36.264
2,NC_073249.2,105693073,105693119,+,46,32.609,67.391
2,NC_073249.2,105693664,105693691,+,27,37.037,62.963
3,NC_073249.2,105705086,105705113,+,27,37.037,62.963
1,NC_073249.2,105706011,105706050,+,39,43.59,56.41
2,NC_073249.2,105784480,105784487,+,7,57.143,42.857
3,NC_073249.2,105786404,105786430,+,26,53.846,46.154
3,NC_073249.2,105786404,105786439,+,35,45.714,54.286
1,NC_073249.2,105787317,105787371,+,54,42.593,57.407
3,NC_073249.2,105788600,105788638,+,38,28.947,71.053
1,NC_073249.2,105789084,105789174,+,90,53.333,46.667
1,NC_073249.2,105790644,105790670,+,26,34.615,65.385
1,NC_073249.2,105792939,105793008,+,69,46.377,53.623
1,NC_073249.2,105793827,105793895,+,68,41.176,58.824
2,NC_073249.2,105794326,105794617,+,291,41.237,58.763
-3,NC_073249.2,105801876,105802018,-,142,61.972,38.028
-3,NC_073249.2,105804608,105804610,-,2,50.0,50.0
-2,NC_073249.2,105805601,105805670,-,69,47.826,52.174
2,NC_073249.2,106060156,106060223,+,67,83.582,16.418
3,NC_073249.2,106209641,106209712,+,71,28.169,71.831
2,NC_073249.2,106240696,106240737,+,41,24.39,75.61
2,NC_073249.2,106245475,106245564,+,89,37.079,62.921
1,NC_073249.2,106250646,106250657,+,11,45.455,54.545
1,NC_073249.2,106254636,106254657,+,21,23.81,76.19
2,NC_073249.2,106274716,106274751,+,35,28.571,71.429
1,NC_073249.2,106279860,106279887,+,27,25.926,74.074
2,NC_073249.2,106282861,106282962,+,101,30.693,69.307
3,NC_073249.2,106301618,106301638,+,20,35.0,65.0
2,NC_073249.2,106303468,106303470,+,2,100.0,0.0
3,NC_073249.2,106306196,106306215,+,19,42.105,57.895
1,NC_073249.2,106308948,106308959,+,11,45.455,54.545
1,NC_073249.2,106310697,106310740,+,43,34.884,65.116
1,NC_073249.2,106313484,106313555,+,71,29.577,70.423
2,NC_073249.2,106318765,106318800,+,35,31.429,68.571
3,NC_073249.2,106331147,106331152,+,5,40.0,60.0
2,NC_073249.2,106331974,106332028,+,54,35.185,64.815
1,NC_073249.2,106341618,106341641,+,23,47.826,52.174
1,NC_073249.2,106342302,106342328,+,26,30.769,69.231
-3,NC_073249.2,106363552,106363573,-,21,52.381,47.619
-3,NC_073249.2,106365544,106365556,-,12,25.0,75.0
-1,NC_073249.2,106366104,106366206,-,102,37.255,62.745
-3,NC_073249.2,106369861,106369894,-,33,21.212,78.788
-3,NC_073249.2,106371217,106371298,-,81,30.864,69.136
-2,NC_073249.2,106372551,106372577,-,26,19.231,80.769
-3,NC_073249.2,106376773,106376857,-,84,51.19,48.81
-3,NC_073249.2,106383977,106384006,-,29,24.138,75.862
-3,NC_073249.2,106385664,106385680,-,16,37.5,62.5
-3,NC_073249.2,106385641,106385680,-,39,28.205,71.795
-2,NC_073249.2,106397482,106397516,-,34,17.647,82.353
-1,NC_073249.2,106397994,106398018,-,24,33.333,66.667
-1,NC_073249.2,106416987,106417011,-,24,41.667,58.333
-3,NC_073249.2,106417957,106417984,-,27,48.148,51.852
-1,NC_073249.2,106425702,106425819,-,117,23.077,76.923
-2,NC_073249.2,106426461,106426523,-,62,25.806,74.194
-2,NC_073249.2,106427643,106427732,-,89,33.708,66.292
-2,NC_073249.2,106457263,106457276,-,13,46.154,53.846
-1,NC_073249.2,106471734,106471818,-,84,60.714,39.286
-2,NC_073249.2,106474291,106474367,-,76,25.0,75.0
-3,NC_073249.2,106478970,106479058,-,88,29.545,70.455
-1,NC_073249.2,106488725,106488726,-,1,100.0,0.0
-3,NC_073249.2,106489047,106489096,-,49,28.571,71.429
-1,NC_073249.2,106493456,106493484,-,28,42.857,57.143
-3,NC_073249.2,106494009,106494046,-,37,21.622,78.378
-3,NC_073249.2,106497443,106497496,-,53,43.396,56.604
-2,NC_073249.2,106497656,106497686,-,30,33.333,66.667
-2,NC_073249.2,106507346,106507442,-,96,34.375,65.625
-1,NC_073249.2,106513246,106513452,-,206,43.689,56.311
-2,NC_073249.2,106515350,106515392,-,42,38.095,61.905
-3,NC_073249.2,106516510,106516534,-,24,41.667,58.333
-2,NC_073249.2,106517812,106517855,-,43,32.558,67.442
-2,NC_073249.2,106518194,106518287,-,93,33.333,66.667
-3,NC_073249.2,106530373,106530421,-,48,45.833,54.167
-1,NC_073249.2,106540827,106540860,-,33,39.394,60.606
-3,NC_073249.2,106545528,106545616,-,88,40.909,59.091
-3,NC_073249.2,106546243,106546258,-,15,33.333,66.667
-3,NC_073249.2,106554552,106554601,-,49,34.694,65.306
-3,NC_073249.2,106555098,106555282,-,184,38.587,61.413
-1,NC_073249.2,106557008,106557144,-,136,45.588,54.412
-1,NC_073249.2,106557866,106557921,-,55,36.364,63.636
-2,NC_073249.2,106559466,106559615,-,149,35.57,64.43
-3,NC_073249.2,106560444,106560619,-,175,38.857,61.143
-2,NC_073249.2,106560945,106560965,-,20,50.0,50.0
-3,NC_073249.2,106561922,106561969,-,47,42.553,57.447
-1,NC_073249.2,106563777,106563873,-,96,54.167,45.833
3,NC_073249.2,106564559,106564647,+,88,61.364,38.636
2,NC_073249.2,106565605,106565618,+,13,46.154,53.846
1,NC_073249.2,106566516,106566626,+,110,43.636,56.364
1,NC_073249.2,106569705,106569752,+,47,31.915,68.085
2,NC_073249.2,106587862,106587929,+,67,61.194,38.806
3,NC_073249.2,106598975,106598998,+,23,34.783,65.217
3,NC_073249.2,106598975,106599000,+,25,32.0,68.0
1,NC_073249.2,106611324,106611381,+,57,19.298,80.702
2,NC_073249.2,106613524,106613585,+,61,31.148,68.852
2,NC_073249.2,106613524,106613567,+,43,30.233,69.767
2,NC_073249.2,106615525,106615556,+,31,29.032,70.968
2,NC_073249.2,106616032,106616053,+,21,23.81,76.19
1,NC_073249.2,106621137,106621238,+,101,31.683,68.317
3,NC_073249.2,106622294,106622307,+,13,46.154,53.846
1,NC_073249.2,106624968,106625050,+,82,29.268,70.732
1,NC_073249.2,106624968,106625053,+,85,30.588,69.412
1,NC_073249.2,106626645,106626696,+,51,39.216,60.784
2,NC_073249.2,106627285,106627372,+,87,41.379,58.621
2,NC_073249.2,106628812,106628881,+,69,34.783,65.217
2,NC_073249.2,106630711,106630749,+,38,36.842,63.158
2,NC_073249.2,106630711,106630824,+,113,46.903,53.097
3,NC_073249.2,106631912,106631949,+,37,43.243,56.757
3,NC_073249.2,106638071,106638474,+,403,56.079,43.921
2,NC_073249.2,106639252,106639289,+,37,67.568,32.432
1,NC_073249.2,106639851,106639892,+,41,36.585,63.415
-2,NC_073249.2,106751666,106751699,-,33,33.333,66.667
-1,NC_073249.2,106757437,106757532,-,95,56.842,43.158
-3,NC_073249.2,106758825,106758910,-,85,49.412,50.588
-1,NC_073249.2,106763295,106763346,-,51,60.784,39.216
-2,NC_073249.2,106797648,106797683,-,35,68.571,31.429
-1,NC_073249.2,106799558,106799697,-,139,61.151,38.849
-1,NC_073249.2,106799466,106799697,-,231,58.009,41.991
-3,NC_073249.2,106813363,106813366,-,3,100.0,0.0
-3,NC_073249.2,107057944,107057971,-,27,37.037,62.963
-2,NC_073249.2,107061527,107061602,-,75,34.667,65.333
-1,NC_073249.2,107062954,107062974,-,20,45.0,55.0
-1,NC_073249.2,107067163,107067201,-,38,26.316,73.684
-2,NC_073249.2,107068804,107068862,-,58,24.138,75.862
-1,NC_073249.2,107070381,107070417,-,36,30.556,69.444
-2,NC_073249.2,107085718,107085752,-,34,17.647,82.353
-1,NC_073249.2,107087286,107087355,-,69,26.087,73.913
-1,NC_073249.2,107087886,107087991,-,105,36.19,63.81
-3,NC_073249.2,107090921,107090947,-,26,34.615,65.385
-3,NC_073249.2,107093732,107093770,-,38,21.053,78.947
-3,NC_073249.2,107123160,107123209,-,49,18.367,81.633
-2,NC_073249.2,107124310,107124386,-,76,25.0,75.0
-1,NC_073249.2,107173521,107173842,-,321,73.209,26.791
-1,NC_073249.2,107230561,107230593,-,32,34.375,65.625
-3,NC_073249.2,107232398,107232412,-,14,14.286,85.714
-3,NC_073249.2,107233082,107233147,-,65,24.615,75.385
-1,NC_073249.2,107238073,107238231,-,158,32.278,67.722
-2,NC_073249.2,107239070,107239082,-,12,33.333,66.667
-3,NC_073249.2,107243899,107243944,-,45,55.556,44.444
-3,NC_073249.2,107247933,107247967,-,34,35.294,64.706
-3,NC_073249.2,107249751,107249803,-,52,42.308,57.692
-1,NC_073249.2,107250230,107250273,-,43,32.558,67.442
-1,NC_073249.2,107250233,107250273,-,40,30.0,70.0
-2,NC_073249.2,107256836,107256893,-,57,28.07,71.93
-3,NC_073249.2,107261699,107261725,-,26,46.154,53.846
-1,NC_073249.2,107262600,107262708,-,108,37.037,62.963
-2,NC_073249.2,107264442,107264519,-,77,31.169,68.831
-2,NC_073249.2,107267279,107267315,-,36,27.778,72.222
-1,NC_073249.2,107271119,107271285,-,166,42.771,57.229
-2,NC_073249.2,107273365,107273585,-,220,41.818,58.182
-1,NC_073249.2,107280774,107280813,-,39,30.769,69.231
-3,NC_073249.2,107285394,107285395,-,1,100.0,0.0
-3,NC_073249.2,107285936,107285956,-,20,20.0,80.0
-1,NC_073249.2,107288286,107288319,-,33,45.455,54.545
-3,NC_073249.2,107336008,107336014,-,6,66.667,33.333
-3,NC_073249.2,107336341,107336410,-,69,21.739,78.261
-3,NC_073249.2,107337128,107337145,-,17,47.059,52.941
-1,NC_073249.2,107337948,107337951,-,3,66.667,33.333
-1,NC_073249.2,107338258,107338281,-,23,39.13,60.87
-2,NC_073249.2,107339768,107339846,-,78,52.564,47.436
-3,NC_073249.2,107340247,107340529,-,282,47.163,52.837
-3,NC_073249.2,107340733,107340745,-,12,25.0,75.0
-2,NC_073249.2,107341917,107341952,-,35,20.0,80.0
-1,NC_073249.2,107342657,107342685,-,28,25.0,75.0
-3,NC_073249.2,107346550,107346568,-,18,27.778,72.222
-1,NC_073249.2,107349097,107349123,-,26,34.615,65.385
-1,NC_073249.2,107350931,107350944,-,13,30.769,69.231
-1,NC_073249.2,107355701,107355768,-,67,26.866,73.134
-3,NC_073249.2,107357827,107357869,-,42,35.714,64.286
-3,NC_073249.2,107371973,107371990,-,17,29.412,70.588
-3,NC_073249.2,107372735,107372833,-,98,33.673,66.327
-2,NC_073249.2,107376200,107376248,-,48,60.417,39.583
-3,NC_073249.2,107378383,107378461,-,78,42.308,57.692
-1,NC_073249.2,107380437,107380491,-,54,42.593,57.407
-1,NC_073249.2,107380966,107380977,-,11,27.273,72.727
-3,NC_073249.2,107381962,107382034,-,72,44.444,55.556
-3,NC_073249.2,107382936,107383027,-,91,37.363,62.637
-3,NC_073249.2,107386221,107386258,-,37,29.73,70.27
-3,NC_073249.2,107387552,107387578,-,26,30.769,69.231
-3,NC_073249.2,107388607,107388616,-,9,33.333,66.667
-2,NC_073249.2,107392871,107392910,-,39,35.897,64.103
-2,NC_073249.2,107395040,107395097,-,57,38.596,61.404
-2,NC_073249.2,107396354,107396381,-,27,33.333,66.667
-3,NC_073249.2,107396726,107396788,-,62,37.097,62.903
-2,NC_073249.2,107399057,107399072,-,15,26.667,73.333
-2,NC_073249.2,107400274,107400410,-,136,36.029,63.971
-3,NC_073249.2,107402080,107402119,-,39,20.513,79.487
-3,NC_073249.2,107402080,107402119,-,39,20.513,79.487
-1,NC_073249.2,107403855,107403867,-,12,50.0,50.0
-3,NC_073249.2,107436523,107436574,-,51,31.373,68.627
-3,NC_073249.2,107438605,107438680,-,75,33.333,66.667
-3,NC_073249.2,107441487,107441548,-,61,40.984,59.016
-1,NC_073249.2,107442417,107442447,-,30,46.667,53.333
-2,NC_073249.2,107442809,107442857,-,48,75.0,25.0
-2,NC_073249.2,107442809,107442857,-,48,75.0,25.0
1,NC_073249.2,107516031,107516056,+,25,28.0,72.0
3,NC_073249.2,107517689,107517790,+,101,32.673,67.327
2,NC_073249.2,107521225,107521291,+,66,33.333,66.667
3,NC_073249.2,107535032,107535079,+,47,12.766,87.234
1,NC_073249.2,107536638,107536654,+,16,18.75,81.25
1,NC_073249.2,107537247,107537318,+,71,16.901,83.099
1,NC_073249.2,107546106,107546120,+,14,21.429,78.571
1,NC_073249.2,107548182,107548215,+,33,15.152,84.848
2,NC_073249.2,107556115,107556153,+,38,26.316,73.684
3,NC_073249.2,107567042,107567064,+,22,18.182,81.818
2,NC_073249.2,107568577,107568610,+,33,21.212,78.788
1,NC_073249.2,107579082,107579112,+,30,26.667,73.333
1,NC_073249.2,107582151,107582155,+,4,50.0,50.0
3,NC_073249.2,107599952,107599998,+,46,26.087,73.913
3,NC_073249.2,107636972,107637027,+,55,27.273,72.727
-1,NC_073249.2,1077489,1077549,-,60,28.333,71.667
1,NC_073249.2,107650344,107650378,+,34,23.529,76.471
3,NC_073249.2,107650544,107650563,+,19,21.053,78.947
3,NC_073249.2,107685074,107685168,+,94,29.787,70.213
1,NC_073249.2,107688726,107688732,+,6,33.333,66.667
2,NC_073249.2,107689249,107689343,+,94,30.851,69.149
-2,NC_073249.2,107705929,107705948,-,19,42.105,57.895
-3,NC_073249.2,107705929,107706013,-,84,40.476,59.524
-2,NC_073249.2,107708837,107708882,-,45,33.333,66.667
-2,NC_073249.2,107708837,107708882,-,45,33.333,66.667
-2,NC_073249.2,107714354,107714399,-,45,44.444,55.556
-1,NC_073249.2,107715912,107715945,-,33,27.273,72.727
-3,NC_073249.2,107717607,107717665,-,58,58.621,41.379
-2,NC_073249.2,107728379,107728529,-,150,50.0,50.0
-1,NC_073249.2,107744847,107745129,-,282,80.496,19.504
-2,NC_073249.2,107941076,107941136,-,60,41.667,58.333
1,NC_073249.2,108211308,108211363,+,55,43.636,56.364
3,NC_073249.2,108211805,108211845,+,40,27.5,72.5
3,NC_073249.2,108303701,108303765,+,64,46.875,53.125
2,NC_073249.2,108311941,108311983,+,42,35.714,64.286
3,NC_073249.2,108315953,108316005,+,52,50.0,50.0
3,NC_073249.2,108334676,108334697,+,21,23.81,76.19
3,NC_073249.2,108336206,108336271,+,65,44.615,55.385
3,NC_073249.2,108337592,108337619,+,27,40.741,59.259
1,NC_073249.2,108343203,108343372,+,169,47.337,52.663
-3,NC_073249.2,108353677,108353779,-,102,51.961,48.039
-3,NC_073249.2,108355222,108355309,-,87,50.575,49.425
-3,NC_073249.2,108357531,108357580,-,49,44.898,55.102
-1,NC_073249.2,108370140,108370212,-,72,48.611,51.389
-3,NC_073249.2,108377768,108377809,-,41,36.585,63.415
-2,NC_073249.2,108379328,108379337,-,9,44.444,55.556
-3,NC_073249.2,108385179,108385243,-,64,31.25,68.75
-3,NC_073249.2,108390523,108390553,-,30,43.333,56.667
-2,NC_073249.2,108393019,108393050,-,31,48.387,51.613
-3,NC_073249.2,108397111,108397288,-,177,41.243,58.757
-1,NC_073249.2,108420798,108420861,-,63,44.444,55.556
-1,NC_073249.2,108490632,108490659,-,27,55.556,44.444
1,NC_073249.2,108625209,108625393,+,184,85.326,14.674
3,NC_073249.2,108640739,108640785,+,46,43.478,56.522
2,NC_073249.2,108669358,108669459,+,101,23.762,76.238
1,NC_073249.2,108675837,108675905,+,68,48.529,51.471
2,NC_073249.2,108680344,108680413,+,69,39.13,60.87
1,NC_073249.2,108684051,108684207,+,156,36.538,63.462
2,NC_073249.2,108686233,108686305,+,72,31.944,68.056
1,NC_073249.2,108711663,108711764,+,101,45.545,54.455
3,NC_073249.2,108713171,108713438,+,267,44.944,55.056
3,NC_073249.2,108713171,108713438,+,267,44.944,55.056
1,NC_073249.2,108715449,108715520,+,71,40.845,59.155
2,NC_073249.2,108715480,108715520,+,40,45.0,55.0
3,NC_073249.2,108715958,108716019,+,61,34.426,65.574
3,NC_073249.2,108761858,108762027,+,169,44.379,55.621
3,NC_073249.2,108770252,108770361,+,109,56.881,43.119
2,NC_073249.2,108776830,108776889,+,59,40.678,59.322
1,NC_073249.2,108777366,108777568,+,202,50.495,49.505
2,NC_073249.2,108782533,108782555,+,22,54.545,45.455
2,NC_073249.2,109022794,109022840,+,46,71.739,28.261
3,NC_073249.2,109033238,109033326,+,88,42.045,57.955
3,NC_073249.2,109036463,109036581,+,118,41.525,58.475
3,NC_073249.2,109037378,109037424,+,46,50.0,50.0
1,NC_073249.2,109037916,109037935,+,19,31.579,68.421
2,NC_073249.2,109038736,109038738,+,2,100.0,0.0
2,NC_073249.2,109039960,109040076,+,116,38.793,61.207
3,NC_073249.2,109042118,109042134,+,16,50.0,50.0
1,NC_073249.2,109042734,109042810,+,76,43.421,56.579
2,NC_073249.2,109044322,109044393,+,71,53.521,46.479
2,NC_073249.2,109045819,109045877,+,58,36.207,63.793
2,NC_073249.2,109047100,109047157,+,57,38.596,61.404
2,NC_073249.2,109048180,109048200,+,20,30.0,70.0
1,NC_073249.2,109048599,109048690,+,91,37.363,62.637
1,NC_073249.2,109050111,109050134,+,23,43.478,56.522
1,NC_073249.2,109050366,109050403,+,37,45.946,54.054
3,NC_073249.2,109050758,109050827,+,69,33.333,66.667
1,NC_073249.2,109053084,109053156,+,72,33.333,66.667
3,NC_073249.2,109053656,109053688,+,32,53.125,46.875
-3,NC_073249.2,109073182,109073200,-,18,38.889,61.111
-1,NC_073249.2,109077755,109077858,-,103,43.689,56.311
-2,NC_073249.2,109131797,109131914,-,117,52.137,47.863
-3,NC_073249.2,109167732,109167751,-,19,15.789,84.211
-2,NC_073249.2,109167732,109167746,-,14,14.286,85.714
-2,NC_073249.2,109172179,109172240,-,61,29.508,70.492
-1,NC_073249.2,109174898,109174923,-,25,16.0,84.0
-2,NC_073249.2,109188838,109188881,-,43,20.93,79.07
-2,NC_073249.2,109197208,109197266,-,58,29.31,70.69
-2,NC_073249.2,109223573,109223636,-,63,69.841,30.159
-1,NC_073249.2,109230104,109230114,-,10,30.0,70.0
-3,NC_073249.2,109232412,109232449,-,37,51.351,48.649
-1,NC_073249.2,109237565,109237587,-,22,45.455,54.545
-3,NC_073249.2,109241610,109241716,-,106,57.547,42.453
-2,NC_073249.2,109252870,109253000,-,130,55.385,44.615
-2,NC_073249.2,109256551,109256585,-,34,55.882,44.118
-2,NC_073249.2,109259077,109259105,-,28,46.429,53.571
-1,NC_073249.2,109260857,109261020,-,163,47.239,52.761
-2,NC_073249.2,109266700,109266809,-,109,55.046,44.954
-3,NC_073249.2,109268985,109269019,-,34,50.0,50.0
-3,NC_073249.2,1093966,1093975,-,9,55.556,44.444
-3,NC_073249.2,109320115,109320175,-,60,58.333,41.667
2,NC_073249.2,109406494,109406531,+,37,43.243,56.757
1,NC_073249.2,109406640,109406669,+,29,37.931,62.069
1,NC_073249.2,109412364,109412429,+,65,24.615,75.385
1,NC_073249.2,109416207,109416509,+,302,55.96,44.04
2,NC_073249.2,109420486,109420503,+,17,47.059,52.941
3,NC_073249.2,109462886,109462917,+,31,64.516,35.484
2,NC_073249.2,109562944,109563347,+,403,72.457,27.543
2,NC_073249.2,109594843,109594878,+,35,37.143,62.857
2,NC_073249.2,109597825,109597842,+,17,52.941,47.059
3,NC_073249.2,109602311,109602349,+,38,23.684,76.316
3,NC_073249.2,109614401,109614439,+,38,42.105,57.895
2,NC_073249.2,109620076,109620120,+,44,43.182,56.818
3,NC_073249.2,109627298,109627417,+,119,41.176,58.824
1,NC_073249.2,109637877,109637885,+,8,50.0,50.0
1,NC_073249.2,109639878,109640012,+,134,61.94,38.06
3,NC_073249.2,109714355,109714443,+,88,56.818,43.182
2,NC_073249.2,109714513,109714551,+,38,47.368,52.632
1,NC_073249.2,109716447,109716483,+,36,27.778,72.222
1,NC_073249.2,109726473,109726518,+,45,26.667,73.333
2,NC_073249.2,109728997,109729055,+,58,36.207,63.793
2,NC_073249.2,109729513,109729518,+,5,80.0,20.0
1,NC_073249.2,109731084,109731116,+,32,37.5,62.5
1,NC_073249.2,109731084,109731095,+,11,36.364,63.636
3,NC_073249.2,109732733,109732782,+,49,36.735,63.265
1,NC_073249.2,109735029,109735049,+,20,25.0,75.0
2,NC_073249.2,109737214,109737240,+,26,38.462,61.538
3,NC_073249.2,109739576,109739615,+,39,38.462,61.538
2,NC_073249.2,109741993,109742003,+,10,50.0,50.0
2,NC_073249.2,109743139,109743205,+,66,43.939,56.061
1,NC_073249.2,109743594,109743682,+,88,34.091,65.909
1,NC_073249.2,109744473,109744479,+,6,83.333,16.667
2,NC_073249.2,109744888,109744968,+,80,47.5,52.5
1,NC_073249.2,109745793,109745881,+,88,40.909,59.091
2,NC_073249.2,109748431,109748462,+,31,35.484,64.516
1,NC_073249.2,109749252,109749303,+,51,25.49,74.51
2,NC_073249.2,109750450,109750505,+,55,36.364,63.636
2,NC_073249.2,109751971,109751986,+,15,46.667,53.333
2,NC_073249.2,109754512,109754542,+,30,16.667,83.333
-1,NC_073249.2,109765604,109765641,-,37,40.541,59.459
-3,NC_073249.2,109766632,109766641,-,9,55.556,44.444
-2,NC_073249.2,109768842,109768859,-,17,41.176,58.824
-1,NC_073249.2,109769897,109769946,-,49,42.857,57.143
-3,NC_073249.2,109771904,109771975,-,71,40.845,59.155
-2,NC_073249.2,109774219,109774376,-,157,49.682,50.318
-2,NC_073249.2,109774094,109774376,-,282,52.482,47.518
-2,NC_073249.2,109774331,109774376,-,45,46.667,53.333
-2,NC_073249.2,109774019,109774376,-,357,53.501,46.499
-2,NC_073249.2,109774994,109775033,-,39,43.59,56.41
-2,NC_073249.2,109774994,109775033,-,39,43.59,56.41
-2,NC_073249.2,109774994,109775033,-,39,43.59,56.41
2,NC_073249.2,109791223,109791299,+,76,55.263,44.737
-3,NC_073249.2,109800876,109800982,-,106,39.623,60.377
-2,NC_073249.2,109806847,109806884,-,37,51.351,48.649
-1,NC_073249.2,109810209,109810404,-,195,48.205,51.795
1,NC_073249.2,110017929,110017933,+,4,50.0,50.0
1,NC_073249.2,110052216,110052258,+,42,40.476,59.524
2,NC_073249.2,110055604,110055620,+,16,25.0,75.0
3,NC_073249.2,110064710,110064808,+,98,34.694,65.306
2,NC_073249.2,110070634,110070659,+,25,24.0,76.0
2,NC_073249.2,110089672,110089865,+,193,40.415,59.585
3,NC_073249.2,110108030,110108090,+,60,35.0,65.0
2,NC_073249.2,110114233,110114276,+,43,20.93,79.07
2,NC_073249.2,110141041,110141112,+,71,35.211,64.789
1,NC_073249.2,110147241,110147348,+,107,29.907,70.093
2,NC_073249.2,110170717,110170750,+,33,36.364,63.636
2,NC_073249.2,110270365,110270426,+,61,49.18,50.82
-1,NC_073249.2,110516016,110516169,-,153,37.255,62.745
-1,NC_073249.2,110523537,110523609,-,72,25.0,75.0
-3,NC_073249.2,110527259,110527288,-,29,20.69,79.31
-1,NC_073249.2,110532032,110532048,-,16,31.25,68.75
-1,NC_073249.2,110533156,110533200,-,44,25.0,75.0
-2,NC_073249.2,110544202,110544239,-,37,32.432,67.568
-1,NC_073249.2,110546430,110546484,-,54,35.185,64.815
-1,NC_073249.2,110553797,110553822,-,25,28.0,72.0
-1,NC_073249.2,110557156,110557236,-,80,28.75,71.25
-1,NC_073249.2,110557757,110558022,-,265,32.83,67.17
-1,NC_073249.2,110563819,110563878,-,59,33.898,66.102
-1,NC_073249.2,110565444,110565480,-,36,38.889,61.111
3,NC_073249.2,110578319,110578398,+,79,43.038,56.962
