frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
2,NC_060925.1,108662643,108662644,+,1,100.0,0.0
-3,NC_060925.1,1086799,1086886,-,87,44.828,55.172
-3,NC_060925.1,1086799,1086916,-,117,47.863,52.137
-2,NC_060925.1,108683153,108683205,-,52,40.385,59.615
-3,NC_060925.1,108684022,108684024,-,2,100.0,0.0
-1,NC_060925.1,108687708,108687710,-,2,50.0,50.0
-1,NC_060925.1,108688578,108688580,-,2,100.0,0.0
-3,NC_060925.1,108690394,108690449,-,55,29.091,70.909
-2,NC_060925.1,108692795,108692856,-,61,42.623,57.377
-3,NC_060925.1,108693754,108693956,-,202,53.96,46.04
1,NC_060925.1,108726132,108726144,+,12,50.0,50.0
3,NC_060925.1,108729035,108729074,+,39,35.897,64.103
3,NC_060925.1,108729035,108729074,+,39,35.897,64.103
2,NC_060925.1,108729459,108729460,+,1,100.0,0.0
2,NC_060925.1,108729459,108729460,+,1,100.0,0.0
3,NC_060925.1,108729602,108729617,+,15,46.667,53.333
3,NC_060925.1,108729616,108729617,+,1,100.0,0.0
2,NC_060925.1,108729616,108729700,+,84,25.0,75.0
1,NC_060925.1,108732080,108732081,+,1,100.0,0.0
2,NC_060925.1,108746254,108746287,+,33,39.394,60.606
3,NC_060925.1,108746787,108746798,+,11,27.273,72.727
3,NC_060925.1,108751278,108751319,+,41,53.659,46.341
2,NC_060925.1,108752297,108752428,+,131,42.748,57.252
3,NC_060925.1,108755832,108755837,+,5,40.0,60.0
2,NC_060925.1,108759245,108759325,+,80,41.25,58.75
2,NC_060925.1,108761306,108761344,+,38,47.368,52.632
1,NC_060925.1,108762127,108762132,+,5,40.0,60.0
2,NC_060925.1,108764171,108764176,+,5,40.0,60.0
1,NC_060925.1,108766777,108766833,+,56,32.143,67.857
3,NC_060925.1,108770769,108770795,+,26,26.923,73.077
3,NC_060925.1,108780030,108780119,+,89,67.416,32.584
1,NC_060925.1,108785577,108785637,+,60,25.0,75.0
1,NC_060925.1,108786415,108786474,+,59,35.593,64.407
1,NC_060925.1,108790038,108790056,+,18,38.889,61.111
3,NC_060925.1,108791859,108791909,+,50,28.0,72.0
1,NC_060925.1,108793356,108793377,+,21,14.286,85.714
3,NC_060925.1,108809747,108809801,+,54,31.481,68.519
1,NC_060925.1,108815852,108815868,+,16,31.25,68.75
3,NC_060925.1,108816041,108816086,+,45,28.889,71.111
1,NC_060925.1,108828246,108828423,+,177,37.853,62.147
1,NC_060925.1,108829711,108829782,+,71,22.535,77.465
2,NC_060925.1,108830065,108830125,+,60,26.667,73.333
2,NC_060925.1,108840875,108841030,+,155,47.097,52.903
-2,NC_060925.1,108850364,108850374,-,10,60.0,40.0
-1,NC_060925.1,108853866,108853868,-,2,50.0,50.0
-3,NC_060925.1,108856651,108856693,-,42,45.238,54.762
-2,NC_060925.1,108856829,108856889,-,60,58.333,41.667
-2,NC_060925.1,108860366,108860525,-,159,47.17,52.83
-3,NC_060925.1,108863875,108863877,-,2,100.0,0.0
-2,NC_060925.1,108867713,108867765,-,52,57.692,42.308
-2,NC_060925.1,108868244,108868246,-,2,100.0,0.0
-2,NC_060925.1,108870845,108870867,-,22,40.909,59.091
-1,NC_060925.1,108876348,108876452,-,104,50.962,49.038
-1,NC_060925.1,108882039,108882070,-,31,25.806,74.194
-3,NC_060925.1,108882178,108882230,-,52,19.231,80.769
-1,NC_060925.1,108882831,108882855,-,24,25.0,75.0
-3,NC_060925.1,108884914,108884990,-,76,42.105,57.895
1,NC_060925.1,108918914,108918915,+,1,100.0,0.0
1,NC_060925.1,108930428,108930429,+,1,100.0,0.0
1,NC_060925.1,108930428,108930429,+,1,100.0,0.0
2,NC_060925.1,108930970,108930985,+,15,46.667,53.333
3,NC_060925.1,108932108,108932162,+,54,46.296,53.704
2,NC_060925.1,108932337,108932344,+,7,42.857,57.143
1,NC_060925.1,108935288,108935499,+,211,33.175,66.825
2,NC_060925.1,108936577,108936580,+,3,33.333,66.667
3,NC_060925.1,108947753,108947804,+,51,27.451,72.549
1,NC_060925.1,108957570,108957636,+,66,34.848,65.152
-3,NC_060925.1,108970279,108970433,-,154,40.26,59.74
-2,NC_060925.1,108973397,108973401,-,4,50.0,50.0
-3,NC_060925.1,108974731,108974761,-,30,40.0,60.0
-1,NC_060925.1,108976800,108976831,-,31,32.258,67.742
-3,NC_060925.1,108977146,108977192,-,46,45.652,54.348
-2,NC_060925.1,108980606,108980694,-,88,39.773,60.227
-2,NC_060925.1,108980957,108980967,-,10,30.0,70.0
-1,NC_060925.1,108983637,108983665,-,28,32.143,67.857
-2,NC_060925.1,109007882,109007888,-,6,50.0,50.0
-2,NC_060925.1,109015070,109015088,-,18,27.778,72.222
-2,NC_060925.1,109015958,109015964,-,6,50.0,50.0
-2,NC_060925.1,109015958,109015964,-,6,50.0,50.0
-1,NC_060925.1,109016613,109016637,-,24,54.167,45.833
-1,NC_060925.1,109024566,109024612,-,46,36.957,63.043
-2,NC_060925.1,109028936,109028938,-,2,50.0,50.0
-1,NC_060925.1,109035573,109035584,-,11,54.545,45.455
-2,NC_060925.1,109037900,109037952,-,52,28.846,71.154
-2,NC_060925.1,109037900,109037952,-,52,28.846,71.154
-1,NC_060925.1,109044273,109044275,-,2,100.0,0.0
-2,NC_060925.1,109047125,109047204,-,79,34.177,65.823
-2,NC_060925.1,109047125,109047183,-,58,37.931,62.069
-2,NC_060925.1,109047125,109047183,-,58,37.931,62.069
-2,NC_060925.1,109050878,109050880,-,2,100.0,0.0
-3,NC_060925.1,109056700,109056720,-,20,30.0,70.0
-3,NC_060925.1,109099153,109099178,-,25,40.0,60.0
-2,NC_060925.1,109108736,109108791,-,55,52.727,47.273
2,NC_060925.1,109123748,109123756,+,8,50.0,50.0
2,NC_060925.1,109125948,109125949,+,1,100.0,0.0
2,NC_060925.1,109125887,109125949,+,62,54.839,45.161
-3,NC_060925.1,109139392,109139401,-,9,55.556,44.444
-1,NC_060925.1,109140747,109140787,-,40,40.0,60.0
-1,NC_060925.1,109140747,109140787,-,40,40.0,60.0
-3,NC_060925.1,109145278,109145465,-,187,49.733,50.267
-1,NC_060925.1,109146393,109146493,-,100,53.0,47.0
3,NC_060925.1,109147196,109147316,+,120,58.333,41.667
-1,NC_060925.1,1091655,1091707,-,52,26.923,73.077
-2,NC_060925.1,1091810,1091826,-,16,25.0,75.0
1,NC_060925.1,109194832,109194960,+,128,54.688,45.312
2,NC_060925.1,109197510,109197511,+,1,100.0,0.0
2,NC_060925.1,109197510,109197511,+,1,100.0,0.0
2,NC_060925.1,109204828,109204972,+,144,53.472,46.528
2,NC_060925.1,109205383,109205464,+,81,56.79,43.21
1,NC_060925.1,109206652,109206816,+,164,46.341,53.659
2,NC_060925.1,109206652,109206685,+,33,51.515,48.485
2,NC_060925.1,109217953,109218043,+,90,54.444,45.556
1,NC_060925.1,109220490,109220523,+,33,42.424,57.576
3,NC_060925.1,109221174,109221251,+,77,61.039,38.961
3,NC_060925.1,109222014,109222208,+,194,44.33,55.67
1,NC_060925.1,109222502,109222503,+,1,100.0,0.0
1,NC_060925.1,109224291,109224315,+,24,45.833,54.167
3,NC_060925.1,109224683,109224779,+,96,50.0,50.0
3,NC_060925.1,109225694,109225718,+,24,58.333,41.667
1,NC_060925.1,109227414,109227429,+,15,40.0,60.0
2,NC_060925.1,109230470,109230475,+,5,60.0,40.0
2,NC_060925.1,109230891,109230892,+,1,100.0,0.0
1,NC_060925.1,109231490,109231491,+,1,100.0,0.0
1,NC_060925.1,109232796,109232847,+,51,54.902,45.098
1,NC_060925.1,109233053,109233117,+,64,46.875,53.125
3,NC_060925.1,109233716,109233854,+,138,60.145,39.855
3,NC_060925.1,109246938,109247012,+,74,54.054,45.946
3,NC_060925.1,109256855,109256882,+,27,37.037,62.963
1,NC_060925.1,109261239,109261263,+,24,29.167,70.833
1,NC_060925.1,109262379,109262544,+,165,56.364,43.636
2,NC_060925.1,109268239,109268296,+,57,47.368,52.632
1,NC_060925.1,109268914,109269030,+,116,51.724,48.276
3,NC_060925.1,109269356,109269476,+,120,55.0,45.0
1,NC_060925.1,109269678,109269849,+,171,46.784,53.216
3,NC_060925.1,109270182,109270346,+,164,50.61,49.39
3,NC_060925.1,109286199,109286732,+,533,65.666,34.334
2,NC_060925.1,109291889,109291930,+,41,68.293,31.707
2,NC_060925.1,109294074,109294075,+,1,100.0,0.0
1,NC_060925.1,109294438,109294689,+,251,61.355,38.645
3,NC_060925.1,109294706,109294925,+,219,61.644,38.356
3,NC_060925.1,109295254,109295255,+,1,100.0,0.0
1,NC_060925.1,109295779,109295820,+,41,73.171,26.829
2,NC_060925.1,109296077,109296094,+,17,70.588,29.412
3,NC_060925.1,109296587,109296635,+,48,68.75,31.25
3,NC_060925.1,109297175,109297295,+,120,69.167,30.833
1,NC_060925.1,109297438,109297506,+,68,60.294,39.706
3,NC_060925.1,109297819,109297820,+,1,100.0,0.0
1,NC_060925.1,109298121,109298184,+,63,65.079,34.921
1,NC_060925.1,109298728,109298838,+,110,69.091,30.909
1,NC_060925.1,109299016,109299285,+,269,54.275,45.725
1,NC_060925.1,109300452,109300662,+,210,58.571,41.429
3,NC_060925.1,109301574,109301780,+,206,64.563,35.437
1,NC_060925.1,109301818,109302006,+,188,68.085,31.915
3,NC_060925.1,109302100,109302146,+,46,67.391,32.609
1,NC_060925.1,109302401,109302402,+,1,100.0,0.0
1,NC_060925.1,109302630,109302873,+,243,62.551,37.449
2,NC_060925.1,109302943,109303036,+,93,62.366,37.634
2,NC_060925.1,109305524,109305625,+,101,63.366,36.634
-3,NC_060925.1,109312873,109313196,-,323,51.703,48.297
-2,NC_060925.1,109313114,109313196,-,82,58.537,41.463
-1,NC_060925.1,109313271,109313577,-,306,48.693,51.307
-1,NC_060925.1,109313271,109313577,-,306,48.693,51.307
-1,NC_060925.1,109313271,109313937,-,666,55.255,44.745
-1,NC_060925.1,109313271,109313908,-,637,55.102,44.898
-1,NC_060925.1,109313271,109313577,-,306,48.693,51.307
-3,NC_060925.1,109313575,109313577,-,2,100.0,0.0
-3,NC_060925.1,109314412,109314419,-,7,57.143,42.857
-2,NC_060925.1,109315064,109315318,-,254,49.213,50.787
-3,NC_060925.1,109315372,109315480,-,108,52.778,47.222
-3,NC_060925.1,109327756,109327918,-,162,54.321,45.679
-3,NC_060925.1,109328974,109329041,-,67,62.687,37.313
-2,NC_060925.1,109329443,109329590,-,147,58.503,41.497
-3,NC_060925.1,109329568,109329857,-,289,59.17,40.83
-2,NC_060925.1,109330085,109330298,-,213,64.789,35.211
-2,NC_060925.1,109330085,109330229,-,144,65.278,34.722
-3,NC_060925.1,109330837,109330976,-,139,54.676,45.324
-1,NC_060925.1,109339542,109339653,-,111,62.162,37.838
-3,NC_060925.1,109347040,109347065,-,25,44.0,56.0
-1,NC_060925.1,109347474,109347476,-,2,100.0,0.0
-3,NC_060925.1,109349647,109349654,-,7,42.857,57.143
-3,NC_060925.1,109350655,109350657,-,2,100.0,0.0
-1,NC_060925.1,109355577,109355735,-,158,49.367,50.633
-1,NC_060925.1,109357686,109357701,-,15,46.667,53.333
-1,NC_060925.1,109359783,109359791,-,8,37.5,62.5
-2,NC_060925.1,109360178,109360298,-,120,49.167,50.833
-3,NC_060925.1,109369024,109369037,-,13,38.462,61.538
-2,NC_060925.1,109373327,109373519,-,192,42.188,57.812
-2,NC_060925.1,109378427,109378548,-,121,38.017,61.983
-2,NC_060925.1,109378427,109378548,-,121,38.017,61.983
-3,NC_060925.1,109380169,109380280,-,111,36.937,63.063
-3,NC_060925.1,109383724,109383726,-,2,100.0,0.0
-1,NC_060925.1,109387071,109387159,-,88,36.364,63.636
-3,NC_060925.1,109388095,109388159,-,64,40.625,59.375
-3,NC_060925.1,109400200,109400202,-,2,100.0,0.0
-3,NC_060925.1,109400200,109400202,-,2,100.0,0.0
-1,NC_060925.1,109430085,109430368,-,283,68.551,31.449
-1,NC_060925.1,109442667,109442710,-,43,25.581,74.419
-1,NC_060925.1,109443747,109443793,-,46,26.087,73.913
-2,NC_060925.1,109445816,109445853,-,37,37.838,62.162
-1,NC_060925.1,109447995,109448022,-,27,51.852,48.148
-2,NC_060925.1,109454642,109454646,-,4,50.0,50.0
-2,NC_060925.1,109458890,109459087,-,197,69.543,30.457
1,NC_060925.1,109499676,109499808,+,132,68.939,31.061
2,NC_060925.1,109499911,109499956,+,45,73.333,26.667
3,NC_060925.1,109508470,109508471,+,1,100.0,0.0
2,NC_060925.1,109509742,109509790,+,48,52.083,47.917
2,NC_060925.1,109510774,109510834,+,60,68.333,31.667
2,NC_060925.1,109512309,109512310,+,1,100.0,0.0
1,NC_060925.1,109516855,109516860,+,5,60.0,40.0
3,NC_060925.1,109518897,109518986,+,89,59.551,40.449
3,NC_060925.1,109518897,109518986,+,89,59.551,40.449
2,NC_060925.1,109519385,109519621,+,236,51.695,48.305
2,NC_060925.1,109519992,109519993,+,1,100.0,0.0
2,NC_060925.1,109520579,109520584,+,5,60.0,40.0
2,NC_060925.1,109520579,109520584,+,5,60.0,40.0
3,NC_060925.1,109520579,109520702,+,123,55.285,44.715
1,NC_060925.1,109521240,109521477,+,237,59.494,40.506
2,NC_060925.1,109522903,109523092,+,189,59.259,40.741
1,NC_060925.1,109524492,109524516,+,24,58.333,41.667
2,NC_060925.1,109526929,109527316,+,387,63.049,36.951
2,NC_060925.1,109527062,109527316,+,254,62.598,37.402
3,NC_060925.1,109527398,109527431,+,33,60.606,39.394
2,NC_060925.1,109527955,109528072,+,117,47.009,52.991
3,NC_060925.1,109581561,109581656,+,95,69.474,30.526
2,NC_060925.1,109606497,109606498,+,1,100.0,0.0
1,NC_060925.1,109606755,109606914,+,159,32.075,67.925
2,NC_060925.1,109615281,109615282,+,1,100.0,0.0
3,NC_060925.1,109619060,109619078,+,18,50.0,50.0
2,NC_060925.1,109619597,109619608,+,11,45.455,54.545
-1,NC_060925.1,109638654,109638685,-,31,54.839,45.161
-3,NC_060925.1,109639021,109639023,-,2,100.0,0.0
-2,NC_060925.1,109642661,109642755,-,94,41.489,58.511
-1,NC_060925.1,109643178,109643180,-,2,50.0,50.0
-3,NC_060925.1,109645462,109645468,-,6,66.667,33.333
1,NC_060925.1,109652998,109653060,+,62,58.065,41.935
2,NC_060925.1,109653986,109654303,+,317,61.83,38.17
3,NC_060925.1,109653986,109654013,+,27,59.259,40.741
3,NC_060925.1,109658153,109658261,+,108,65.741,34.259
3,NC_060925.1,109658153,109658261,+,108,65.741,34.259
3,NC_060925.1,109658512,109658513,+,1,100.0,0.0
1,NC_060925.1,109658948,109658949,+,1,100.0,0.0
1,NC_060925.1,109659147,109659192,+,45,48.889,51.111
2,NC_060925.1,109659632,109659787,+,155,64.516,35.484
1,NC_060925.1,109660238,109660239,+,1,100.0,0.0
3,NC_060925.1,109660036,109660037,+,1,100.0,0.0
1,NC_060925.1,109660623,109660833,+,210,64.286,35.714
3,NC_060925.1,109660997,109661216,+,219,53.881,46.119
2,NC_060925.1,109661215,109661275,+,60,63.333,36.667
1,NC_060925.1,109661955,109662024,+,69,66.667,33.333
2,NC_060925.1,109662637,109662685,+,48,56.25,43.75
1,NC_060925.1,109684863,109684935,+,72,75.0,25.0
3,NC_060925.1,109685232,109685366,+,134,64.925,35.075
1,NC_060925.1,109685724,109685772,+,48,62.5,37.5
2,NC_060925.1,109686116,109686310,+,194,56.186,43.814
3,NC_060925.1,109686317,109686413,+,96,50.0,50.0
3,NC_060925.1,109686317,109686413,+,96,50.0,50.0
3,NC_060925.1,109697435,109697483,+,48,62.5,37.5
3,NC_060925.1,109697817,109697822,+,5,60.0,40.0
3,NC_060925.1,109698017,109698110,+,93,55.914,44.086
1,NC_060925.1,109722390,109722546,+,156,66.667,33.333
3,NC_060925.1,109722735,109722869,+,134,67.164,32.836
2,NC_060925.1,109723225,109723273,+,48,62.5,37.5
2,NC_060925.1,109723607,109723642,+,35,65.714,34.286
1,NC_060925.1,109723803,109723962,+,159,55.346,44.654
1,NC_060925.1,109723752,109723962,+,210,52.857,47.143
1,NC_060925.1,109723803,109723962,+,159,55.346,44.654
3,NC_060925.1,109724045,109724129,+,84,55.952,44.048
3,NC_060925.1,109724045,109724129,+,84,55.952,44.048
1,NC_060925.1,109725084,109725096,+,12,50.0,50.0
1,NC_060925.1,109725282,109725444,+,162,46.296,53.704
-1,NC_060925.1,109747686,109747801,-,115,42.609,57.391
-1,NC_060925.1,109748118,109748236,-,118,45.763,54.237
-1,NC_060925.1,109748373,109748430,-,57,59.649,40.351
-1,NC_060925.1,109749402,109749574,-,172,44.186,55.814
-1,NC_060925.1,109749858,109749978,-,120,69.167,30.833
-3,NC_060925.1,109750342,109750385,-,43,60.465,39.535
-3,NC_060925.1,109760698,109760804,-,106,63.208,36.792
-2,NC_060925.1,109761767,109761798,-,31,61.29,38.71
-3,NC_060925.1,109762123,109762139,-,16,68.75,31.25
-3,NC_060925.1,109762123,109762139,-,16,68.75,31.25
-3,NC_060925.1,109762744,109762830,-,86,55.814,44.186
-3,NC_060925.1,109763212,109763261,-,49,61.224,38.776
-3,NC_060925.1,109767601,109767626,-,25,64.0,36.0
-3,NC_060925.1,109767892,109767947,-,55,63.636,36.364
-1,NC_060925.1,109768080,109768089,-,9,55.556,44.444
-2,NC_060925.1,109768382,109768461,-,79,53.165,46.835
-2,NC_060925.1,109768382,109768461,-,79,53.165,46.835
-3,NC_060925.1,109768603,109768669,-,66,46.97,53.03
-3,NC_060925.1,109768603,109768669,-,66,46.97,53.03
-1,NC_060925.1,109769205,109769207,-,2,100.0,0.0
-2,NC_060925.1,109769363,109769379,-,16,75.0,25.0
-3,NC_060925.1,109769761,109769819,-,58,62.069,37.931
-3,NC_060925.1,109769761,109769819,-,58,62.069,37.931
-1,NC_060925.1,109771431,109771636,-,205,59.512,40.488
-1,NC_060925.1,109771821,109771860,-,39,69.231,30.769
3,NC_060925.1,109921199,109921625,+,426,74.883,25.117
1,NC_060925.1,109924518,109924617,+,99,54.545,45.455
1,NC_060925.1,109924518,109924617,+,99,54.545,45.455
2,NC_060925.1,109925833,109926031,+,198,56.566,43.434
2,NC_060925.1,109927600,109927630,+,30,63.333,36.667
3,NC_060925.1,109932111,109932239,+,128,61.719,38.281
1,NC_060925.1,109934307,109934322,+,15,53.333,46.667
1,NC_060925.1,109934307,109934322,+,15,53.333,46.667
1,NC_060925.1,109933828,109934322,+,494,64.98,35.02
1,NC_060925.1,109934945,109934946,+,1,100.0,0.0
2,NC_060925.1,109995304,109995550,+,246,70.325,29.675
3,NC_060925.1,110019276,110019287,+,11,45.455,54.545
1,NC_060925.1,110021488,110021565,+,77,45.455,54.545
3,NC_060925.1,110022593,110022623,+,30,43.333,56.667
2,NC_060925.1,110023130,110023183,+,53,37.736,62.264
1,NC_060925.1,110024988,110025015,+,27,29.63,70.37
1,NC_060925.1,110026592,110026593,+,1,100.0,0.0
3,NC_060925.1,110026862,110026919,+,57,35.088,64.912
2,NC_060925.1,110027715,110027716,+,1,100.0,0.0
1,NC_060925.1,110028148,110028153,+,5,20.0,80.0
3,NC_060925.1,110028599,110028647,+,48,39.583,60.417
3,NC_060925.1,110028782,110028824,+,42,57.143,42.857
1,NC_060925.1,110029251,110029317,+,66,48.485,51.515
3,NC_060925.1,110030983,110030984,+,1,100.0,0.0
1,NC_060925.1,110044950,110045232,+,282,71.631,28.369
2,NC_060925.1,110048093,110048146,+,53,41.509,58.491
1,NC_060925.1,110048884,110048925,+,41,48.78,51.22
1,NC_060925.1,110048884,110048925,+,41,48.78,51.22
1,NC_060925.1,110049433,110049504,+,71,61.972,38.028
2,NC_060925.1,110049642,110049643,+,1,100.0,0.0
2,NC_060925.1,110050830,110050831,+,1,100.0,0.0
3,NC_060925.1,110051769,110051837,+,68,64.706,35.294
1,NC_060925.1,110051988,110052069,+,81,49.383,50.617
3,NC_060925.1,110053397,110053496,+,99,59.596,40.404
3,NC_060925.1,110053397,110053496,+,99,59.596,40.404
2,NC_060925.1,110053983,110053984,+,1,100.0,0.0
1,NC_060925.1,110055032,110055033,+,1,100.0,0.0
2,NC_060925.1,110055205,110055220,+,15,60.0,40.0
1,NC_060925.1,110056878,110056959,+,81,62.963,37.037
2,NC_060925.1,110057743,110057785,+,42,61.905,38.095
1,NC_060925.1,110057996,110057997,+,1,100.0,0.0
1,NC_060925.1,110059365,110059632,+,267,54.682,45.318
3,NC_060925.1,110059687,110059688,+,1,100.0,0.0
2,NC_060925.1,110060536,110060587,+,51,62.745,37.255
2,NC_060925.1,110061187,110061202,+,15,46.667,53.333
3,NC_060925.1,110062014,110062259,+,245,53.878,46.122
-3,NC_060925.1,110071507,110071562,-,55,54.545,45.455
-3,NC_060925.1,110074666,110074715,-,49,63.265,36.735
-1,NC_060925.1,110080443,110080464,-,21,85.714,14.286
1,NC_060925.1,110182168,110182269,+,101,56.436,43.564
3,NC_060925.1,110187170,110187374,+,204,60.294,39.706
3,NC_060925.1,110189052,110189159,+,107,57.009,42.991
1,NC_060925.1,110189913,110190021,+,108,60.185,39.815
1,NC_060925.1,110191692,110191926,+,234,54.701,45.299
2,NC_060925.1,110207668,110207764,+,96,68.75,31.25
1,NC_060925.1,110209741,110209812,+,71,60.563,39.437
2,NC_060925.1,110210715,110210716,+,1,100.0,0.0
1,NC_060925.1,110212569,110212632,+,63,58.73,41.27
2,NC_060925.1,110227147,110227240,+,93,69.892,30.108
2,NC_060925.1,110241148,110241220,+,72,65.278,34.722
1,NC_060925.1,110241148,110241285,+,137,65.693,34.307
1,NC_060925.1,110357323,110357331,+,8,75.0,25.0
-1,NC_060925.1,110390511,110390532,-,21,47.619,52.381
-1,NC_060925.1,110392005,110392024,-,19,47.368,52.632
-2,NC_060925.1,110393711,110393927,-,216,41.667,58.333
-1,NC_060925.1,110396085,110396097,-,12,50.0,50.0
-2,NC_060925.1,110396744,110396765,-,21,38.095,61.905
-3,NC_060925.1,1104034,1104104,-,70,60.0,40.0
-1,NC_060925.1,110404311,110404390,-,79,45.57,54.43
-3,NC_060925.1,110404354,110404390,-,36,41.667,58.333
-3,NC_060925.1,110419066,110419068,-,2,100.0,0.0
-3,NC_060925.1,110421418,110421463,-,45,33.333,66.667
-3,NC_060925.1,110422729,110422731,-,2,100.0,0.0
-3,NC_060925.1,110422729,110422731,-,2,100.0,0.0
1,NC_060925.1,11045026,11045055,+,29,79.31,20.69
-2,NC_060925.1,1104536,1104538,-,2,100.0,0.0
2,NC_060925.1,11045835,11045836,+,1,100.0,0.0
2,NC_060925.1,11045835,11045836,+,1,100.0,0.0
2,NC_060925.1,110466433,110466496,+,63,52.381,47.619
1,NC_060925.1,110469231,110469291,+,60,60.0,40.0
2,NC_060925.1,11057480,11057644,+,164,57.317,42.683
1,NC_060925.1,11058457,11058570,+,113,61.947,38.053
3,NC_060925.1,11059115,11059325,+,210,50.952,49.048
-1,NC_060925.1,1105947,1105949,-,2,100.0,0.0
2,NC_060925.1,11060556,11060557,+,1,100.0,0.0
-1,NC_060925.1,110616906,110616973,-,67,41.791,58.209
-2,NC_060925.1,110618228,110618832,-,604,46.358,53.642
2,NC_060925.1,11062457,11062633,+,176,63.636,36.364
1,NC_060925.1,11062834,11063097,+,263,63.498,36.502
3,NC_060925.1,11063802,11064056,+,254,60.63,39.37
2,NC_060925.1,11067760,11068039,+,279,66.667,33.333
2,NC_060925.1,11068373,11068432,+,59,64.407,35.593
3,NC_060925.1,11068373,11068415,+,42,66.667,33.333
3,NC_060925.1,11069630,11069717,+,87,68.966,31.034
3,NC_060925.1,11074002,11074085,+,83,63.855,36.145
1,NC_060925.1,11074275,11074443,+,168,60.714,39.286
3,NC_060925.1,11075349,11075393,+,44,68.182,31.818
3,NC_060925.1,11076026,11076086,+,60,68.333,31.667
3,NC_060925.1,11078868,11078978,+,110,70.0,30.0
2,NC_060925.1,11079452,11079487,+,35,74.286,25.714
1,NC_060925.1,11079972,11080104,+,132,62.121,37.879
1,NC_060925.1,110906271,110906298,+,27,44.444,55.556
2,NC_060925.1,110907328,110907376,+,48,60.417,39.583
1,NC_060925.1,110909196,110909226,+,30,26.667,73.333
2,NC_060925.1,110909851,110909947,+,96,44.792,55.208
-2,NC_060925.1,1109447,1109903,-,456,68.202,31.798
-2,NC_060925.1,110964632,110964648,-,16,31.25,68.75
-2,NC_060925.1,110964632,110964648,-,16,31.25,68.75
-2,NC_060925.1,110966006,110966085,-,79,27.848,72.152
-3,NC_060925.1,110978434,110978436,-,2,100.0,0.0
-2,NC_060925.1,1110392,1110818,-,426,59.155,40.845
-3,NC_060925.1,1110502,1110504,-,2,100.0,0.0
-3,NC_060925.1,111133501,111133619,-,118,38.983,61.017
-2,NC_060925.1,111134672,111134691,-,19,31.579,68.421
-2,NC_060925.1,111135287,111135329,-,42,40.476,59.524
-2,NC_060925.1,111135287,111135329,-,42,40.476,59.524
-3,NC_060925.1,111137332,111137429,-,97,42.268,57.732
-1,NC_060925.1,111139521,111139555,-,34,41.176,58.824
-3,NC_060925.1,111141034,111141040,-,6,33.333,66.667
-2,NC_060925.1,111141038,111141040,-,2,50.0,50.0
-3,NC_060925.1,111146236,111146238,-,2,100.0,0.0
1,NC_060925.1,111162867,111162879,+,12,33.333,66.667
1,NC_060925.1,111174331,111174363,+,32,15.625,84.375
